player,prediction,assessment,final
Terry Glenn,10.788760675716633,13.280000000000001,11.040000000000001
Torry Holt,14.488955988216633,18.849999999999998,11.020000000000001
Travis Taylor,8.336612238216633,7.160000000000001,6.572727272727272
Troy Walters,5.584414972591633,3.9799999999999995,2.5624999999999996
Troy Williamson,8.731631769466633,6.92,4.2
Wes Welker,9.933780206966633,8.333333333333334,5.619999999999999
Amani Toomer,10.106143488216633,9.919999999999998,8.21111111111111
Antwaan Randle El,9.043643488216633,9.28,6.484444444444446
Arnaz Battle,7.730166925716633,7.26,8.309999999999999
Bernard Berrian,10.512393488216633,9.966666666666667,9.879999999999999
Bobby Engram,10.665713800716633,12.4,13.020000000000001
Bobby Wade,7.945010675716633,5.680000000000001,7.127272727272726
Brandon Marshall,11.357120050716633,11.940000000000001,15.409090909090908
Brandon Stokley,6.586612238216633,5.959999999999999,10.3875
Braylon Edwards,12.824893488216633,18.283333333333335,15.12
Bryant Johnson,6.966006769466633,4.866666666666667,5.833333333333333
Chad Johnson,15.141299738216633,18.799999999999997,13.381818181818181
Chris Chambers,11.257510675716633,9.416666666666666,9.870000000000001
Darrell Jackson,7.931338800716633,5.800000000000001,6.17
Dennis Northcutt,8.839541925716633,9.040000000000001,7.833333333333333
Derrick Mason,13.248721613216633,12.600000000000001,11.26
Donald Driver,11.469424738216633,11.85,9.677777777777777
Donte' Stallworth,8.048526300716633,9.049999999999999,6.4
Drew Carter,6.270205988216633,5.88,6.530000000000001
Dwayne Bowe,10.183291925716633,12.083333333333334,10.222222222222221
Eric Moulds,6.491641535091633,3.94,3.8125
Ernest Wilford,4.489444269466633,2.2800000000000002,7.354545454545455
Ike Hilliard,8.791202081966633,7.966666666666668,6.444444444444444
Jabar Gaffney,4.673038019466633,2.84,9.8375
James Jones,9.411319269466633,8.56,7.037499999999999
Jerricho Cotchery,11.311221613216633,11.200000000000001,11.177777777777779
Jerry Porter,7.349307550716633,8.04,8.027272727272727
Joe Horn,5.740909113216633,2.866666666666667,5.32
Joe Jurevicius,6.965030206966633,6.916666666666667,6.29
Joey Galloway,9.298526300716633,11.566666666666668,10.733333333333334
Josh Cribbs,2.8972201483728828,0.7833333333333335,0.6571428571428573
Keary Colbert,6.835635675716633,4.75,4.140000000000001
Kevin Curtis,12.098330988216633,16.080000000000002,9.554545454545455
Kevin Walter,8.904971613216633,7.95,10.2
Larry Fitzgerald,12.759463800716633,12.416666666666666,18.933333333333334
Laveranues Coles,11.022159113216633,12.200000000000001,10.98
Lee Evans,6.639834894466633,3.46,11.372727272727273
Mark Clayton,6.177676691341633,3.3800000000000003,6.02
Marques Colston,9.325870050716633,9.06,17.081818181818182
Marty Booker,8.248721613216633,6.966666666666668,4.888888888888889
Michael Jenkins,7.329776300716633,6.716666666666666,7.4125
Mike Furrey,8.684268488216633,7.3,7.377777777777778
Muhsin Muhammad,6.876163019466633,5.433333333333334,6.933333333333334
Nate Burleson,8.475284113216633,8.233333333333334,9.540000000000001
Patrick Crayton,9.830752863216633,12.35,7.574999999999999
Plaxico Burress,12.822940363216633,18.95,9.580000000000002
Randy Moss,14.494815363216633,21.5,20.729999999999997
Reggie Brown,7.177432550716633,4.8,10.19090909090909
Reggie Wayne,11.744815363216633,14.660000000000002,16.736363636363635
Roddy White,9.485049738216633,10.049999999999999,13.319999999999999
Ronald Curry,9.754580988216633,10.520000000000001,6.427272727272728
Roscoe Parrish,7.265323175716633,5.459999999999999,3.9299999999999997
Roy Williams,12.194034113216633,14.76,10.014285714285714
Sam Hurd,5.132510675716633,4.199999999999999,4.316666666666666
Samie Parker,6.036807550716633,4.82,3.266666666666667
Shaun McDonald,10.351260675716633,12.02,9.627272727272725
Steve Smith,11.019229425716633,13.75,8.236363636363636
T.J. Houshmandzadeh,17.45379973821663,22.839999999999996,11.590909090909092
Ted Ginn,3.6858554022791328,1.7,5.910000000000001
Terrell Owens,11.615909113216633,13.883333333333333,20.355555555555554
Torry Holt,10.930362238216633,11.733333333333333,13.5
Vincent Jackson,8.561221613216633,9.0,5.199999999999999
Wes Welker,11.599307550716633,13.149999999999999,14.599999999999998
Andre Johnson,13.891299738216633,15.16,16.83636363636364
Anthony Gonzalez,8.462588800716633,7.26,7.509090909090909
Antonio Bryant,10.240909113216633,8.319999999999999,16.689999999999998
Antwaan Randle El,9.055362238216633,8.876666666666667,6.088
Bernard Berrian,11.164737238216633,13.38,10.677777777777777
Bobby Wade,9.450870050716633,8.24,6.18
Brandon Jones,5.856631769466633,3.9,6.155555555555555
Brandon Marshall,15.701846613216633,17.3,12.16
Brandon Stokley,8.610538019466633,8.366666666666665,5.011111111111111
Braylon Edwards,8.933291925716633,8.98,7.99090909090909
Calvin Johnson,11.331729425716633,13.039999999999997,15.890909090909089
Chad Johnson,7.595401300716633,6.183333333333334,9.628571428571428
Chris Chambers,8.351260675716633,11.640000000000002,5.133333333333333
Davone Bess,4.471866144466633,1.86,7.127272727272728
DeSean Jackson,10.507510675716633,11.133333333333335,7.699999999999998
Devery Henderson,7.710635675716633,9.533333333333333,6.6000000000000005
Donald Driver,9.026065363216633,9.100000000000001,11.4
Dwayne Bowe,11.858096613216633,11.580000000000002,11.754545454545452
Eddie Royal,11.043643488216633,11.72,12.379999999999999
Greg Camarillo,8.991885675716633,8.56,9.683333333333334
Greg Jennings,13.141299738216633,17.716666666666665,11.690000000000001
Hank Baskett,8.234073175716633,9.0,4.1875
Harry Douglas,5.458926691341633,4.033333333333333,4.525
Hines Ward,10.791690363216633,13.52,11.083333333333334
Ike Hilliard,7.862002863216633,8.233333333333333,4.055555555555555
Isaac Bruce,9.773135675716633,12.459999999999999,9.34
Jason Avant,5.726748956966633,3.516666666666667,6.371428571428572
Jerricho Cotchery,10.567080988216633,12.76,7.845454545454545
Jordy Nelson,6.752139581966633,5.76,3.63
Josh Reed,8.028506769466633,6.840000000000001,7.4375
Kevin Walter,9.600284113216633,11.080000000000002,10.436363636363636
Lance Moore,9.581729425716633,9.933333333333335,13.069999999999999
Larry Fitzgerald,13.145205988216633,17.099999999999998,16.05
Laveranues Coles,11.135440363216633,13.820000000000002,8.527272727272727
Lee Evans,9.905948175716633,12.680000000000001,8.8
Marvin Harrison,9.673526300716633,10.14,7.090000000000001
Matt Jones,9.923526300716633,9.133333333333333,10.633333333333333
Michael Clayton,6.303897394466633,4.339999999999999,5.577777777777778
Michael Jenkins,7.046573175716633,6.68,8.73
Muhsin Muhammad,10.639346613216633,11.516666666666667,8.37
Patrick Crayton,7.903018488216633,8.433333333333334,6.125
Randy Moss,9.517276300716633,10.040000000000001,13.372727272727273
Rashied Davis,7.522159113216633,6.7,4.3999999999999995
Reggie Wayne,13.561221613216633,17.46,9.472727272727273
Reggie Williams,5.973575128841633,3.8,5.98888888888889
Roddy White,12.727237238216633,15.383333333333333,13.23
Roy Williams,8.817569269466633,7.539999999999999,4.066666666666666
Santana Moss,12.724307550716633,15.9,10.11
Santonio Holmes,8.813174738216633,8.52,10.82
Steve Breaston,10.668643488216633,11.540000000000001,10.02
Steve Smith,10.061221613216633,9.655555555555557,10.671428571428574
Syndric Steptoe,4.985049738216633,2.3600000000000003,1.985714285714286
T.J. Houshmandzadeh,11.842471613216633,12.833333333333334,10.537500000000001
Ted Ginn,6.642520441341633,4.22,10.654545454545453
Terrell Owens,10.637393488216633,13.450000000000001,12.03
Torry Holt,8.643252863216633,7.4,8.41818181818182
Vincent Jackson,9.720401300716633,11.1,13.288888888888888
Wes Welker,11.672549738216633,10.059999999999999,12.754545454545456
Andre Caldwell,8.250674738216633,7.816666666666667,4.611111111111111
Andre Johnson,13.582705988216633,16.533333333333335,16.319999999999997
Anquan Boldin,10.725284113216633,9.959999999999999,12.18
Antonio Bryant,7.385440363216633,6.159999999999999,9.0875
Antwaan Randle El,7.618350519466633,5.980000000000001,4.4222222222222225
Austin Collie,8.798526300716633,10.16,8.081818181818182
Bernard Berrian,9.355166925716633,9.280000000000001,6.6899999999999995
Bobby Wade,7.797061456966633,7.26,4.500000000000001
Brad Smith,3.9872470038416328,2.3,4.613333333333333
Brandon Marshall,10.338565363216633,12.366666666666667,16.91111111111111
Braylon Edwards,8.782901300716633,7.859999999999999,6.881818181818182
Bryant Johnson,8.264834894466633,6.760000000000001,4.340000000000001
Calvin Johnson,10.275088800716633,10.64,12.444444444444445
David Anderson,4.871280206966633,2.5,4.555555555555555
Davone Bess,7.861514581966633,6.0200000000000005,8.254545454545454
DeSean Jackson,10.566104425716633,12.34,15.1
Dennis Northcutt,7.456241144466633,6.119999999999999,3.8
Devery Henderson,7.739932550716633,7.5200000000000005,7.418181818181818
Devin Hester,9.103213800716633,10.06,9.428571428571429
Donald Driver,10.965518488216633,13.059999999999999,9.783333333333331
Donnie Avery,7.689151300716633,6.599999999999999,7.18
Dwayne Bowe,10.112979425716633,11.5,8.15
Earl Bennett,8.000186456966633,7.040000000000001,6.863636363636363
Eddie Royal,7.850772394466633,4.76,4.185714285714286
Greg Camarillo,5.759463800716633,3.78,6.130000000000001
Jabar Gaffney,7.216983331966633,5.533333333333334,9.875
Jacoby Jones,5.995791925716633,7.1,8.557142857142857
Jerricho Cotchery,10.194034113216633,10.8,9.76
Johnny Knox,8.778018488216633,9.78,5.811111111111112
Josh Cribbs,4.542666925716633,2.4166666666666665,5.382000000000001
Julian Edelman,8.028506769466633,5.96,10.1
Kelley Washington,7.472354425716633,7.116666666666667,3.6875
Kenny Britt,8.517276300716633,7.68,7.633333333333334
Larry Fitzgerald,13.286807550716633,16.7,14.616666666666667
Laveranues Coles,7.160342706966633,6.2,8.67
Lee Evans,7.968448175716633,7.116666666666667,8.25
Louis Murphy,7.487979425716633,5.74,7.5
Mario Manningham,10.302432550716633,12.533333333333331,7.9375
Mark Bradley,7.611026300716633,6.848000000000001,4.96
Marques Colston,11.328799738216633,15.180000000000001,11.009090909090908
Michael Jenkins,7.389346613216633,5.64,6.63
Mike Wallace,7.762393488216633,7.783333333333332,9.68888888888889
Mohamed Massaquoi,8.374209894466633,7.159999999999999,5.93
Muhsin Muhammad,8.775088800716633,6.299999999999999,6.566666666666666
Nate Burleson,11.199893488216633,12.0,9.183333333333334
Nate Washington,7.927432550716633,7.233333333333334,7.45
Patrick Crayton,8.329776300716633,7.94,6.972727272727273
Percy Harvin,7.852725519466633,8.216666666666667,12.133333333333333
Pierre Garcon,7.288760675716633,8.16,9.355555555555558
Randy Moss,12.796573175716633,15.433333333333332,14.41818181818182
Reggie Wayne,13.338565363216633,17.18,13.5
Roddy White,11.923526300716633,15.2,13.454545454545451
Sammie Stroughter,5.930362238216633,3.6,5.55
Santana Moss,9.230166925716633,9.816666666666666,8.31
Sidney Rice,9.280948175716633,10.733333333333334,15.430000000000001
Steve Smith,11.435245050716633,12.163636363636364,12.930000000000001
T.J. Houshmandzadeh,10.575870050716633,10.233333333333333,8.52
Terrell Owens,8.023135675716633,7.5600000000000005,11.4
Torry Holt,9.836612238216633,9.033333333333333,4.611111111111111
Vincent Jackson,11.209659113216633,14.38,13.39
Andre Johnson,13.465518488216633,15.36,17.1
Anquan Boldin,11.336612238216633,13.76,7.3100000000000005
Anthony Armstrong,7.351748956966633,7.08,8.97
Antwaan Randle El,4.657901300716633,2.36,4.911428571428572
Brad Smith,3.5009188788416328,3.1640000000000006,2.8720000000000003
Brandon Lloyd,13.651065363216633,16.883333333333336,14.620000000000001
Brandon Marshall,14.035830988216633,14.3,9.911111111111111
Brandon Tate,5.576846613216633,3.94,5.7700000000000005
Braylon Edwards,9.442080988216633,11.533333333333333,8.809999999999999
Calvin Johnson,11.841495050716633,14.766666666666666,15.233333333333333
Chansi Stuckey,7.601260675716633,5.48,3.0100000000000002
Danny Amendola,10.353213800716633,8.033333333333333,8.73
Darrius Heyward-Bey,7.454288019466633,4.619999999999999,5.042857142857143
Davone Bess,9.989932550716633,10.580000000000002,8.572727272727274
DeSean Jackson,9.813174738216633,13.283333333333333,12.475000000000001
Deion Branch,8.666202081966633,8.4,10.43
Derrick Mason,9.008975519466633,8.15,10.38
Devery Henderson,7.876651300716633,7.040000000000001,5.0
Devin Hester,6.257510675716633,4.966666666666667,6.470000000000001
Dez Bryant,8.057803644466633,7.220000000000001,10.928571428571429
Donald Driver,9.539737238216633,10.45,5.8999999999999995
Dwayne Bowe,8.938174738216633,10.3,19.110000000000007
Earl Bennett,6.610049738216633,4.3,8.500000000000002
Eddie Royal,10.486026300716633,11.0,5.7875000000000005
Greg Jennings,9.185245050716633,10.933333333333332,17.08
Hakeem Nicks,12.571963800716633,15.950000000000001,16.428571428571427
Harry Douglas,6.874698175716633,5.1499999999999995,2.5
Hines Ward,8.166202081966633,8.44,9.059999999999999
Jabar Gaffney,11.171573175716633,10.883333333333333,6.67
Jacoby Jones,7.763370050716633,6.8,6.640000000000001
James Jones,7.095889581966633,5.84,10.188888888888888
Jason Avant,7.264834894466633,5.3999999999999995,6.180000000000001
Jeremy Maclin,10.588565363216633,15.199999999999998,11.31111111111111
Jerricho Cotchery,7.478213800716633,5.333333333333333,6.214285714285714
Johnny Knox,8.393252863216633,8.066666666666666,11.255555555555555
Jordy Nelson,5.534122003841633,3.0666666666666664,6.83
Josh Cribbs,6.422549738216633,5.676666666666667,2.25
Josh Morgan,7.389834894466633,5.8999999999999995,7.566666666666667
Kenny Britt,8.584659113216633,10.580000000000002,19.52
Kevin Walter,9.330752863216633,11.12,7.749999999999999
Lance Moore,9.069034113216633,11.579999999999998,9.739999999999998
Larry Fitzgerald,11.456729425716633,11.020000000000001,12.69090909090909
Louis Murphy,8.571963800716633,8.433333333333335,5.6375
Marques Colston,9.584170831966633,8.166666666666666,15.266666666666664
Michael Crabtree,9.312198175716633,9.016666666666667,8.35
Micheal Spurlock,5.306338800716633,4.68,2.5124999999999997
Mike Thomas,9.541690363216633,9.366666666666667,10.466666666666667
Mike Wallace,8.429385675716633,10.819999999999999,15.045454545454545
Mike Williams,9.543643488216633,9.04,11.58421052631579
Miles Austin,12.937198175716633,15.5,10.58181818181818
Nate Washington,7.747745050716633,8.116666666666667,7.62
Percy Harvin,9.547549738216633,10.739999999999998,12.588888888888887
Randy Moss,9.947940363216633,12.100000000000001,3.8000000000000003
Reggie Wayne,13.829776300716633,15.449999999999998,13.23
Robert Meachem,7.044131769466633,7.58,8.811111111111112
Roddy White,13.874698175716633,15.683333333333335,16.060000000000002
Roy Williams,10.227237238216633,13.819999999999999,3.5500000000000003
Santana Moss,11.619815363216633,11.783333333333333,11.870000000000001
Steve Johnson,8.988955988216633,10.78,13.854545454545455
Steve Smith,9.908877863216633,9.59,6.63846153846154
T.J. Houshmandzadeh,5.736026300716633,4.659999999999999,5.5
Terrell Owens,13.628604425716633,15.020000000000001,14.150000000000002
Wes Welker,11.514346613216633,12.3,10.830000000000002
A.J. Green,11.312198175716633,14.066666666666665,11.233333333333334
Andre Caldwell,7.451358331966633,5.74,6.583333333333332
Anquan Boldin,10.269229425716633,10.579999999999998,9.144444444444444
Antonio Brown,7.876163019466633,6.183333333333334,12.43
Arrelious Benn,7.067569269466633,7.266666666666666,4.1000000000000005
Ben Obomanu,7.677920831966633,7.06,4.010000000000001
Brandon Gibson,8.154483331966633,7.279999999999999,4.614285714285715
Brandon LaFell,6.877139581966633,6.459999999999999,7.222222222222222
Brandon Marshall,12.120791925716633,12.44,12.272727272727273
Brian Hartline,8.008487238216633,7.359999999999999,4.722222222222221
Calvin Johnson,14.149112238216633,21.400000000000002,18.28
Chad Johnson,5.372500910091633,3.6199999999999997,4.6
Darrius Heyward-Bey,10.040713800716633,10.3,12.5
David Nelson,9.246768488216633,9.566666666666665,6.889999999999999
Davone Bess,7.783877863216633,5.86,5.41
DeSean Jackson,10.221377863216633,11.583333333333334,9.077777777777776
Deion Branch,10.727237238216633,12.379999999999999,9.114285714285714
Denarius Moore,7.963565363216633,9.959999999999999,10.085714285714285
Devery Henderson,7.877627863216633,9.56,3.9249999999999994
Devin Hester,8.627627863216633,8.14,2.92
Donald Driver,6.293643488216633,5.62,7.089999999999999
Doug Baldwin,9.269229425716633,10.96,7.33
Dwayne Bowe,11.886416925716633,15.74,9.9
Early Doucet,9.614932550716633,9.48,7.136363636363638
Emmanuel Sanders,5.736514581966633,4.66,5.82
Eric Decker,10.561221613216633,11.940000000000001,6.960000000000001
Greg Jennings,12.213565363216633,15.75,12.557142857142859
Greg Little,8.165713800716633,6.0600000000000005,8.459999999999999
Hakeem Nicks,11.845401300716633,14.133333333333333,12.711111111111109
Harry Douglas,6.287539972591633,4.04,6.925
Hines Ward,8.261905206966633,7.866666666666667,3.414285714285714
Jabar Gaffney,9.178409113216633,8.959999999999999,11.190000000000001
Jacoby Jones,7.123233331966633,5.92,5.644444444444444
James Jones,7.266299738216633,8.633333333333333,9.0875
Jason Avant,9.007998956966633,8.26,5.9
Jeremy Maclin,11.964541925716633,13.916666666666666,8.857142857142858
Jerome Simpson,8.782901300716633,7.716666666666668,9.4
Johnny Knox,7.284366144466633,6.25,7.9625
Jordy Nelson,9.387393488216633,12.550000000000002,17.5
Josh Cribbs,7.201358331966633,6.2,6.966666666666666
Julio Jones,10.436221613216633,9.819999999999999,17.914285714285715
Lance Moore,8.234073175716633,7.600000000000001,10.966666666666667
Larry Fitzgerald,11.736026300716633,13.639999999999997,14.627272727272727
Legedu Naanee,6.692569269466633,3.983333333333333,4.711428571428572
Malcom Floyd,7.599795831966633,7.56,14.185714285714285
Mario Manningham,8.375674738216633,6.340000000000001,10.683333333333332
Michael Crabtree,8.487002863216633,6.180000000000001,11.709999999999999
Michael Jenkins,7.948916925716633,7.683333333333334,7.5
Mike Thomas,9.740909113216633,8.200000000000001,2.3777777777777778
Mike Wallace,12.381534113216633,17.083333333333332,10.45
Mike Williams,8.320498956966633,6.544444444444444,7.3999999999999995
Mohamed Massaquoi,8.766299738216633,8.58,3.2857142857142856
Nate Burleson,7.814151300716633,6.833333333333333,9.570000000000002
Nate Washington,10.977237238216633,11.78,11.718181818181819
Percy Harvin,8.691104425716633,8.733333333333334,16.630000000000003
Pierre Garcon,11.177432550716633,13.783333333333333,8.18
Plaxico Burress,8.455264581966633,8.16,10.100000000000001
Preston Parker,7.780948175716633,7.666666666666667,5.1375
Randall Cobb,5.243350519466633,4.500000000000001,2.9375
Reggie Wayne,10.315127863216633,9.75,9.900000000000002
Robert Meachem,8.503604425716633,9.216666666666665,8.0625
Roddy White,11.313174738216633,11.049999999999999,16.13
Santana Moss,10.166690363216633,10.379999999999999,7.642857142857143
Santonio Holmes,8.763370050716633,9.450000000000001,9.211111111111112
Steve Breaston,7.503604425716633,8.379999999999999,7.418181818181819
Steve Johnson,11.309268488216633,13.116666666666667,10.17
Steve Smith,10.370791925716633,12.033333333333333,11.508333333333333
Titus Young,7.558780206966633,5.68,10.422222222222224
Victor Cruz,10.358096613216633,13.320000000000002,18.030000000000005
Vincent Jackson,11.042666925716633,14.080000000000002,11.754545454545456
Wes Welker,17.10223723821663,23.650000000000002,13.3
A.J. Green,15.033877863216633,20.233333333333334,12.99
Andre Johnson,9.572940363216633,10.05,17.949999999999996
Andre Roberts,9.390323175716633,10.9,8.377777777777778
Andrew Hawkins,9.194034113216633,9.950000000000001,5.762499999999999
Anquan Boldin,10.126651300716633,10.533333333333333,10.7125
Antonio Brown,11.400088800716633,10.879999999999999,10.462499999999999
Brandon Gibson,8.106631769466633,8.249999999999998,9.3875
Brandon Lloyd,11.132510675716633,10.516666666666667,8.900000000000002
Brandon Marshall,14.151065363216633,17.02,17.31818181818182
Brandon Stokley,7.444522394466633,8.183333333333332,7.225
Brian Hartline,12.971377863216633,14.38,7.74
Calvin Johnson,14.046573175716633,15.86,18.37272727272727
Chaz Schilens,5.665225519466633,3.62,5.800000000000001
Damian Williams,5.813663019466633,3.3666666666666667,3.8857142857142852
Danny Amendola,12.294620050716633,13.260000000000002,7.766666666666667
Davone Bess,9.793643488216633,8.8,8.785714285714285
DeSean Jackson,10.954776300716633,11.016666666666666,7.539999999999999
Demaryius Thomas,11.702823175716633,13.700000000000001,16.219999999999995
Derek Hagan,6.615909113216633,5.14,2.04
Dexter McCluster,7.925967706966633,5.540000000000001,5.25
Dez Bryant,12.228213800716633,13.080000000000002,16.936363636363637
Domenik Hixon,8.770694269466633,8.180000000000001,6.757142857142858
Donald Jones,7.014346613216633,6.566666666666666,8.233333333333333
Donnie Avery,9.950870050716633,8.579999999999998,8.766666666666667
Doug Baldwin,5.850772394466633,4.779999999999999,5.022222222222222
Dwayne Bowe,12.288760675716633,12.950000000000001,7.983333333333333
Early Doucet,6.379092706966633,3.7800000000000002,3.34
Emmanuel Sanders,7.495791925716633,5.42,5.99
Eric Decker,11.574893488216633,13.183333333333332,14.780000000000001
Golden Tate,7.687198175716633,8.7,10.524444444444445
Harry Douglas,6.046084894466633,3.9,5.928571428571429
James Jones,9.778018488216633,13.416666666666666,12.655555555555557
Jason Avant,6.066348566341633,4.383333333333334,8.125
Jeremy Kerley,7.956729425716633,8.416666666666666,6.868
Jeremy Maclin,9.922549738216633,11.5,11.411111111111111
Jonathan Baldwin,6.777041925716633,5.16,4.54
Jordy Nelson,11.239932550716633,13.5,12.0
Josh Cribbs,3.4245486395838203,0.54,0.8833333333333332
Josh Gordon,7.399112238216633,8.566666666666666,8.21
Josh Morgan,6.180362238216633,4.683333333333333,6.822222222222223
Julio Jones,11.229190363216633,12.799999999999999,14.55
Kendall Wright,10.202823175716633,9.166666666666668,6.888888888888889
Kevin Walter,6.597842706966633,5.666666666666667,5.5888888888888895
Larry Fitzgerald,12.515323175716633,13.166666666666666,6.03
Leonard Hankerson,7.583194269466633,6.9799999999999995,5.6899999999999995
Malcom Floyd,9.536807550716633,10.049999999999999,9.887500000000001
Mario Manningham,8.370791925716633,8.366666666666665,4.35
Marques Colston,12.911807550716633,16.080000000000002,12.045454545454543
Michael Crabtree,9.689151300716633,9.116666666666665,15.310000000000002
Michael Jenkins,7.451358331966633,5.95,4.577777777777778
Mike Thomas,4.636172785091633,1.56,2.633333333333333
Mike Wallace,10.541690363216633,13.819999999999999,9.32
Mike Williams,9.201846613216633,11.74,11.592727272727272
Miles Austin,10.055362238216633,12.22,11.133333333333333
Nate Washington,8.405948175716633,8.933333333333334,6.8
Randall Cobb,9.343448175716633,9.983333333333334,14.3625
Randy Moss,6.258975519466633,5.78,5.166666666666666
Reggie Wayne,15.998721613216633,17.96,11.472727272727274
Roddy White,12.790713800716633,16.3,12.53
Santana Moss,7.022647394466633,7.050000000000001,8.290000000000001
Sidney Rice,8.253116144466633,8.333333333333332,9.757142857142856
Steve Johnson,10.557315363216633,10.516666666666666,11.5
Steve Smith,7.883975519466633,6.733333333333333,9.864285714285716
T.J. Graham,5.972110285091633,4.28,3.28
Titus Young,6.298526300716633,5.08,11.0
Torrey Smith,9.684268488216633,12.533333333333333,8.37
Victor Cruz,14.336612238216633,17.85,10.510000000000002
Vincent Jackson,11.459659113216633,14.2,13.763636363636364
Wes Welker,14.229190363216633,16.033333333333335,13.419999999999998
A.J. Green,13.154971613216633,14.816666666666668,16.869999999999997
Aaron Dobson,8.841983331966633,7.7,9.316666666666666
Alshon Jeffery,11.226260675716633,13.216666666666667,15.779999999999998
Andre Johnson,12.687198175716633,11.916666666666666,15.370000000000001
Andre Roberts,6.819278253841633,4.4,5.859999999999999
Anquan Boldin,10.725284113216633,11.433333333333332,13.489999999999998
Antonio Brown,14.304385675716633,16.86,15.418181818181818
Austin Pettis,8.833682550716633,9.816666666666668,3.0
Brandon Marshall,12.990909113216633,16.083333333333336,15.5
Brian Hartline,10.568057550716633,11.54,9.627272727272727
Brian Quick,4.765323175716633,3.233333333333333,6.359999999999999
Calvin Johnson,11.705752863216633,13.940000000000001,21.27777777777778
Cecil Shorts,12.996768488216633,12.52,9.442857142857141
Chris Givens,7.630069269466633,5.533333333333334,4.388888888888889
Cordarrelle Patterson,4.692325128841633,2.5000000000000004,10.427272727272728
Darrius Heyward-Bey,5.829288019466633,3.716666666666667,4.5285714285714285
Davone Bess,8.102237238216633,5.633333333333333,4.175
DeAndre Hopkins,8.911807550716633,8.416666666666666,6.5699999999999985
DeSean Jackson,13.147159113216633,17.650000000000002,12.249999999999998
Demaryius Thomas,12.404971613216633,15.883333333333335,17.77
Denarius Moore,11.847354425716633,15.280000000000001,6.585714285714287
Dexter McCluster,6.115176691341633,3.54,8.044444444444444
Dez Bryant,12.435245050716633,16.150000000000002,14.9
Donnie Avery,7.982120050716633,7.366666666666667,5.111111111111112
Doug Baldwin,8.097354425716633,8.533333333333333,9.133333333333333
Dwayne Bowe,7.933291925716633,7.483333333333333,8.988888888888889
Earl Bennett,5.365420831966633,4.8,5.0375000000000005
Emmanuel Sanders,10.214541925716633,9.52,8.945454545454545
Eric Decker,11.363955988216633,12.450000000000001,16.16
Golden Tate,8.627627863216633,7.883333333333333,10.76
Greg Jennings,9.362002863216633,10.120000000000001,8.780000000000001
Greg Little,8.262393488216633,6.02,4.889999999999999
Hakeem Nicks,11.165713800716633,11.34,6.766666666666667
Harry Douglas,7.421573175716633,5.58,11.754545454545456
Jacoby Ford,3.9960360663416328,1.6333333333333335,1.22
Jason Avant,7.474307550716633,5.583333333333333,5.025
Jeremy Kerley,7.819522394466633,7.220000000000001,8.114285714285716
Jerome Simpson,10.116885675716633,9.739999999999998,4.8999999999999995
Jordy Nelson,12.526065363216633,17.18,12.363636363636363
Josh Morgan,5.417178644466633,3.4200000000000004,1.9500000000000002
Julian Edelman,12.228213800716633,12.450000000000001,12.05
Keenan Allen,9.976260675716633,11.34,12.74
Kendall Wright,9.865909113216633,9.166666666666666,11.190000000000001
Keshawn Martin,4.947452081966633,2.4799999999999995,4.237500000000001
Kris Durham,7.978702081966633,7.1,5.312499999999999
Larry Fitzgerald,11.224307550716633,12.983333333333334,11.73
Leonard Hankerson,8.400088800716633,8.52,5.58
Marlon Brown,8.676455988216633,9.68,7.811111111111111
Marques Colston,8.586123956966633,8.4,12.377777777777778
Marvin Jones,7.091495050716633,8.52,12.059999999999999
Michael Floyd,9.325870050716633,8.916666666666666,11.309999999999999
Mike Wallace,9.974307550716633,9.02,10.700000000000001
Mohamed Sanu,7.430850519466633,5.283333333333334,4.99
Nate Washington,9.540713800716633,10.200000000000001,8.633333333333333
Pierre Garcon,13.388370050716633,14.26,13.609090909090908
Riley Cooper,7.549014581966633,7.859999999999999,11.570000000000002
Robert Woods,8.762393488216633,8.333333333333334,6.0375
Rod Streater,7.651065363216633,7.300000000000001,9.870000000000001
Roddy White,6.316836847591633,3.9799999999999995,12.337499999999999
Rueben Randle,9.223330988216633,10.216666666666667,7.757142857142858
Steve Johnson,9.465518488216633,9.48,7.899999999999999
Steve Smith,9.854190363216633,9.18,8.46
T.J. Graham,5.542178644466633,3.483333333333333,5.442857142857142
T.Y. Hilton,9.876651300716633,10.6,11.629999999999999
Tavon Austin,8.107608331966633,6.92,9.142857142857142
Ted Ginn,7.623721613216633,8.72,5.718181818181818
Terrance Williams,8.429385675716633,9.959999999999999,6.866666666666666
Torrey Smith,11.618838800716633,12.799999999999999,9.250000000000002
Victor Cruz,12.972354425716633,15.933333333333332,7.8375
Vincent Brown,8.168643488216633,6.983333333333333,3.975
Vincent Jackson,12.316104425716633,13.12,12.527272727272726
Wes Welker,12.397159113216633,17.05,10.0
Allen Hurns,8.742862238216633,9.466666666666667,7.91111111111111
Alshon Jeffery,11.204776300716633,13.25,13.959999999999999
Andre Johnson,10.914737238216633,10.15,9.625
Andre Roberts,8.047549738216633,7.333333333333333,2.9400000000000004
Anquan Boldin,10.268252863216633,10.283333333333333,11.639999999999997
Antonio Brown,14.324893488216633,19.146666666666665,19.952
Brandin Cooks,10.770205988216633,10.780000000000001,11.78
Brandon Marshall,10.079776300716633,11.766666666666666,11.142857142857142
